Label,Area (µm²),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity
1854,7.5,3.0901936161855166,3.6514837167011076,2.7063710840245916,9.121320343559642,45.00001609038752,1.349217680552165,1.1328064426066646,1.0
1855,25.75,5.725898905580716,8.422021293969278,4.1057164644952655,20.363961030678926,-73.67646055619976,2.0512915021774734,0.7803017534434629,0.9279279279279279
1856,668.5,29.174657421389824,44.201582774911856,20.689976443404635,173.66042558696057,-48.60640860970266,2.136376660254828,0.2785540990009439,0.8159902349710101
1857,1165.25,38.518078606060406,61.84341944752024,34.282564036903956,307.5604435338355,-62.094363313794034,1.8039321499100245,0.1547989528608968,0.5900746929991139
1858,4.5,2.393653682408596,3.415650255319866,1.632993161855452,7.0,90.00003218077504,2.091650066335189,1.1540544441758425,1.0
1859,128.5,12.791062563308351,19.924932366727422,9.397021281725802,53.21320343559643,-45.98804561883649,2.120345561574393,0.5702616721408914,0.8056426332288401
1860,9.75,3.523362819972964,3.6945882162127335,3.3782357557214335,10.242640687119286,-63.58312575540433,1.0936442816211156,1.1678595163140688,0.975
1861,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1862,1965.0,50.01915338552418,86.47952418848112,44.38292776709063,414.6614716074871,-72.34079055936213,1.9484862432307717,0.1436101214413662,0.6277453877485824
1863,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1864,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1865,13.25,4.1073621666150775,6.109356473765468,2.840247508843241,13.949747468305832,26.71732302016375,2.1509943956446422,0.8556438850455147,0.9137931034482759
1866,67.25,9.25339718068125,10.407977658483844,8.627078197374471,33.77817459305202,21.09312270123497,1.206431357217947,0.7406786057604854,0.890728476821192
1867,12.0,3.9088200952233594,5.208021895071624,3.0931343589758233,13.535533905932738,39.20392631276871,1.6837360717806218,0.8230767383255254,0.8727272727272727
1868,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
1869,5.0,2.5231325220201604,2.8284271247461903,2.23606797749979,7.0,90.00003218077504,1.2649110640673518,1.282282715750936,1.0
1870,42.5,7.356132180109627,8.406392765656463,6.747607555892845,25.65685424949238,12.663398817900047,1.2458330891391218,0.811319622531655,0.918918918918919
1871,5.0,2.5231325220201604,2.8284271247461903,2.23606797749979,7.0,0.0,1.2649110640673518,1.282282715750936,1.0
1872,282.0,18.948708441878455,24.260255335412893,15.049879945323603,72.698484809835,-79.52622891015238,1.6119899576309376,0.6705146230162042,0.9447236180904522
1873,24.25,5.556622981616415,8.726499684850129,3.7297331231838227,21.19238815542512,70.34973208462526,2.3397115548580865,0.6785186781381466,0.8508771929824561
1874,5.25,2.5854414729132054,3.321947097894845,1.9688148985210256,7.414213562373095,-15.818023655270224,1.6872825883176181,1.2001595477065283,0.9545454545454546
1875,27.75,5.944106103225343,8.728145596652555,4.363000323412107,21.65685424949238,89.43589192938829,2.0004916226608627,0.7435019364756944,0.9173553719008265
1876,8.75,3.3377905890622728,4.40408903226071,2.5233440316459776,10.121320343559642,-76.10738098758966,1.74533831971692,1.073355474593179,0.9722222222222222
1877,70.5,9.474354220939228,10.792460845400218,9.18366481959579,35.31370849898477,-25.295526001575066,1.1751801766949979,0.7104153316554789,0.9245901639344263
1878,158.75,14.21712972884144,17.422159833368582,14.326365796439049,68.99137802864846,27.6826116062102,1.2160906737212462,0.419115728039813,0.7687651331719129
1879,605.5,27.765924157807913,52.20338776907265,16.643073156434852,150.58935777509512,-36.949877276532426,3.1366435320203356,0.33553316172174014,0.796972688384337
1880,504.75,25.35089071817938,31.80428449778279,22.46904557904456,110.61879502661796,-0.9032416158337921,1.4154710927038487,0.5183562566129815,0.8925729442970822
1881,180.25,15.149304536463484,20.628490240041348,15.53041611444353,87.42640687119285,-82.80308800107555,1.32826384612171,0.29634655157293754,0.7487019730010385
